id,,fclt_name,ctprvn_nm,sgnr_nm,legaldong_cd,legaldong_cd_si,legaldong_cd_gu,legalemd_nm,adstrd_cd,adstrd_nm,rdnmaddr_cd,rdnm_addr,zip_cd,grid_cd,x_cd,y_cd,opmt_plce,fstvl_bgn_dt,fstvl_bgn_dt_year,fstvl_bgn_dt_month,fstvl_bgn_dt_day,fstvl_end_dt,fstvl_end_dt_year,fstvl_end_dt_month,fstvl_end_dt_day,fstvl_cn,mnnst,auspc_instt,supt_instt,telno,hmpg,rlt_inf,data_stdde,prvd_agnc_cd,prvd_agnc_nm,lst_updt_dt,data_orgn,FILE_NAME,base_ymd
KC488PO20N000820,,종교연합바자회,서울특별시,강북구,1130510300,11,11305,수유동,1130566000,인수동,1.13E+11,서울특별시 강북구 인수봉로 159 (수유동),1025,다사570596,37.6350142,127.0129382,서울특별시 강북구 한신대신학대학원,20191012,2019,10,12,20191012,2019,10,12,종교연합 바자회 기증물품 판매  문화공연  수익금전액 난치병어린이돕기 후원,서울특별시 강북구 관내 3종교연합,서울특별시 강북구 관내 3종교연합,강북구  티브로드  한신대학교 신학대학원,02-901-6207,www.gangbuk.go.kr,,20191118,3080000,서울특별시 강북구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000836,,2019 안양충훈벚꽃축제,경기도,안양시 만안구,4117110200,41,41171,석수동,,,4.12E+11,경기도 안양시 만안구 석수로 159 (석수동),13975,다사465341,37.40461526,126.8961574,안양충훈2교일대,20190405,2019,4,5,20190407,2019,4,7,"축하공연, 안양꽃길걷기대회, 안양꽃길그리기, 어린이벼룩시장, 거리공연, 체험부스 등",(재)안양문화예술재단,"안양시, 안양충훈벚꽃축제추진위원회",티브로드abc방송,031-687-0500,http://www.ayac.or.kr,"안양예술공원, APAP, 김중업박물관",20191209,3830000,경기도 안양시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000837,,2019 안양여성축제,경기도,안양시 동안구,4117310300,41,41173,평촌동,,,4.12E+11,경기도 안양시 동안구 관평로 149 (평촌동),14067,다사523324,37.39013727,126.9613302,평촌중앙공원,20190518,2019,5,18,20190519,2019,5,19,"기념공연, 여성동아리공연, 미니올림픽, 김장담그기대회, 홍보체험부스 등",경인일보,(재)안양문화예술재단,"경기도 안양시, 안양시여성단체협의회",031-687-0500,http://www.ayac.or.kr,"안양예술공원, APAP, 김중업박물관",20191209,3830000,경기도 안양시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000838,,2019 광복기념음악회,경기도,안양시 만안구,4117110100,41,41171,안양동,,,4.12E+11,경기도 안양시 만안구 병목안로 215 (안양동),14023,다사475319,37.38528888,126.9076745,병목안시민공원,20190815,2019,8,15,20190815,2019,8,15,"뮤지컬 그룹 플래티넘, 안양시립합창단 공연 등",(재)안양문화예술재단,"경기도 안양시, 안양축제추진위원회","안양시, 티브로드abc방송",031-687-0500,http://www.ayac.or.kr,"안양예술공원, APAP, 김중업박물관",20191209,3830000,경기도 안양시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000839,,2019 안양 시민축제,경기도,안양시 동안구,4117310300,41,41173,평촌동,,,4.12E+11,경기도 안양시 동안구 관평로 149 (평촌동),14067,다사523324,37.39013727,126.9613302,"평촌중앙공원,병목안시민공원,범계로데오",20190920,2019,9,20,20190922,2019,9,22,"시민공연마당, 전시체험부스, 개폐막 축하공연, 방송국 공개방송, 안양시민의날 기념식, 안양시민가요제 등",(재)안양문화예술재단,"경기도 안양시, 안양축제추진위원회",,031-687-0500,http://www.ayac.or.kr,"안양예술공원, APAP, 김중업박물관",20191209,3830000,경기도 안양시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000840,,현인가요제,부산광역시,서구,2614012400,26,26140,암남동,2614068000,암남동,2.61E+11,부산광역시 서구 송도해변로 100 (암남동),49269,마라384768,35.07682117,129.0180502,송도해수욕장 일원,20190801,2019,8,1,20190804,2019,8,4,"개막행사, 현인가요제 전야제, 현인가요제 본선",(사)한국연예예술인협회,(사)한국연예예술인협회,"부산광역시, 부산광역시 서구, (사)부산서구문화원",02-2655-3157,http://culture.bsseogu.go.kr,"송도해수욕장, 송도구름산책로, 송도해상케이블카, 송도오토캠핑장, 송도해안볼레길, 암남공원",20191210,3260000,부산광역시 서구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000841,,부산고등어축제,부산광역시,서구,2614012400,26,26140,암남동,2614068000,암남동,2.61E+11,부산광역시 서구 송도해변로 100 (암남동),49269,마라384768,35.07682117,129.0180502,송도해수욕장 및 부산공동어시장 일원,20191025,2019,10,25,20191027,2019,10,27,"개막행사, 맨손 고등어잡기, 고등어 캐릭터 전시판매관, 고등어 주제공연, 전국 고등어요리 경연, 바다사랑 문예창작대회, 먹거리 한마당 등",(사)부산서구문화원,"부산광역시 서구, 대형선망수협","부산광역시, 부산공동어시장, 수협중앙회, 부산은행, 부산광역시교육청, 부산광역시서부교육지원청",051-240-4062,http://www.busangde.co.kr,"송도해수욕장, 부산공동어시장, 송도구름산책로, 송도해상케이블카, 송도오토캠핑장, 송도해안볼레길, 암남공원",20191210,3260000,부산광역시 서구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000852,,반딧불축제,전라북도,무주군,4573025022,45,45730,무주읍,4573025000,무주읍,4.57E+11,전라북도 무주군 무주읍 한풍루로 326-17,55514,라마146784,36.00236061,127.6625302,예체문화관,20190831,2019,8,31,20190908,2019,9,8,"반딧불이 신비탐사, 낙화놀이 반딧불이를 테마로 한 공연, 전시, 체험 프로그램 등",사)무주반딧불축제제전위원회,무주군,문화체육관광부 외 74개단체,063-320-2537,http://www.firefly.or.kr,"전통공예체험전시관, 무주향교",20191128,4740000,전라북도 무주군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000891,,달맞이축제,경상북도,울릉군,4794025024,47,47940,울릉읍,4794025000,울릉읍,4.79E+11,경상북도 울릉군 울릉읍 도동2길 66,40222,사사011482,37.48430421,130.9056438,울릉문화예술체험장,20190219,2019,2,19,20190219,2019,2,19,"달집태우기, 풍물패공연, 소원소지 적기, 민속놀이 등",장흥달맞이놀이마당추진위원회,울릉군,-,,http://www.ulleung.go.kr/tour/,우리 전통문화를 선양하고 사라져가는 세시풍습을 재현하여 민속축제로 승화,20190930,5260000,경상북도 울릉군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000892,,울릉해변가요제,경상북도,울릉군,4794025024,47,47940,울릉읍,4794025000,울릉읍,4.79E+11,경상북도 울릉군 울릉읍 도동2길 66,40222,사사011482,37.48430421,130.9056438,저동항,20190802,2019,8,2,20190803,2019,8,3,"군민가요제, 불꽃놀이",(사)울릉청년단,울릉군,-,054-791-4116,http://www.ulleung.go.kr/tour/,주민과 관광객들의 만남의 장으로 한여름밤의 낭만을 즐길 수 있는 행사,20190930,5260000,경상북도 울릉군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000893,,오징어축제,경상북도,울릉군,4794025024,47,47940,울릉읍,4794025000,울릉읍,4.79E+11,경상북도 울릉군 울릉읍 도동2길 66,40222,사사011482,37.48430421,130.9056438,저동항(울릉군전역),20190805,2019,8,5,20190807,2019,8,7,"오징어 맨손잡기, 수중 보물찾기, 바다 미꾸라지잡기, 해변몽돌쌓기, 오징어 요리경연 등",오징어축제추진위원회,울릉군,"경상북도, 관내 기관 및 사회단체",054-790-6425,http://www.ulleung.go.kr/tour/,"울릉도의 비경을 배경으로 푸른 동해 바다에서 오징어를 잡아보고,오징어 건조과정을 체험하면서 각종 오징어요리를 즐길 수 있는 행사",20190930,5260000,경상북도 울릉군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000895,,달맞이축제,강원도,양구군,4280025021,42,42800,양구읍,4794025000,울릉읍,4.28E+11,강원도 양구군 양구읍 박수근로 366-33,24519,라아422119,38.1063244,127.981517,국민체육센터 앞,20190219,2019,2,19,20190219,2019,2,19,"국토정중앙행사, 전통달맞이행사, 민속놀이경연,상설행사 등",양구문화원,양구문화원,양구군,033-480-2510,http://www.ygtour.kr/,,20190910,4320000,강원도 양구군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000896,,곰취축제,강원도,양구군,4280025021,42,42800,양구읍,4280025000,양구읍,4.28E+11,강원도 양구군 양구읍 박수근로 366-33,24519,라아422119,38.1063244,127.981517,레포츠공원일원,20190504,2019,5,4,20190506,2019,5,6,"곰취 현장채취체험, 곰취 떡메치기, 맨손물고기잡기, 양구산채 홍보 및 전시, 판매 및 먹거리 등",곰취축제집행위원회,(사)양구군축제위원회,"강원도, 양구군, 농협중앙회양구군지부, 양구농협, 임당우체국, 2사단, 21사단, 유관기관단체 등",033-480-2230,http://ygfestival.kr/,,20190910,4320000,강원도 양구군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000897,,도솔산지구전투 전승행사,강원도,양구군,4280025021,42,42800,양구읍,4280025000,양구읍,4.28E+11,강원도 양구군 양구읍 박수근로 366-33,24519,라아422119,38.1063244,127.981517,레포츠공원일원,20190615,2019,6,15,20190615,2019,6,15,"기념식, 추모식 및 전적지순례, 공연·전시 및 체험행사",도솔산전적문화제 집행위원회,"(사)양구군축제위원회, 해병대전우회중앙회, 해병대사령부","국방부, 국가보훈처, 노도부대, 백두산부대",033-480-2230,http://ygfestival.kr/,,20190910,4320000,강원도 양구군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000898,,배꼽축제,강원도,양구군,4280025021,42,42800,양구읍,4280025000,양구읍,4.28E+11,강원도 양구군 양구읍 박수근로 366-33,24519,라아422119,38.1063244,127.981517,레포츠공원일원,20190802,2019,8,2,20190804,2019,8,4,"전국배꼽가요제, 배꼽DJ페스타, 맨손물고기잡기, 배꼽물난리WAR, 배꼽댄스포메이션, 양구명품수박 전시·홍보·판매 등",배꼽축제집행위원회,(사)양구군축제위원회,"강원도, 강원도교육청, 양구교육지원청, 2사단 21사단 등 유관기관",033-480-2230,http://ygfestival.kr/,,20190910,4320000,강원도 양구군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000900,,양록제,강원도,양구군,4280025021,42,42800,양구읍,4280025000,양구읍,4.28E+11,강원도 양구군 양구읍 함춘로 25-9,24521,라아425122,38.109607,127.985179,종합운동장,20191010,2019,10,10,20191012,2019,10,12,"읍면대항 민속 및 체육경기, 양록제례, 양구문화예술축제, 농특산물 품평회, 금강산가는 옛길 걷기대회 등",양록제집행위원회,(사)양구군축제위원회,"3군단, 노도부대, 백두산부대 등",033-480-2230,http://www.ygtour.kr/,,20190910,4320000,강원도 양구군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000901,,시래기축제,강원도,양구군,4280034026,42,42800,해안면,4280034000,해안면,4.28E+11,강원도 양구군 해안면 해안서화로 15,24562,라아562324,38.291042,128.143313,해안면 펀치볼 힐링하우스광장일원,20191026,2019,10,26,20191027,2019,10,27,"시래기 덕장체험, 시래기 떡메치기, 농촌체험, 사과 품평회 및 시식회, DMZ 평화바람길 걷기 등",시래기축제집행위원회,(사)양구군축제위원회,"양구군, 양구농협",033-480-2230,http://ygfestival.kr/,,20190910,4320000,강원도 양구군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000902,,울진대게와 붉은대게 축제,경상북도,울진군,4793033022,47,47930,근남면,,,4.79E+11,경상북도 울진군 근남면 엑스포로 25,36333,마바692872,36.968686,129.401084,울진엑스포공원,20190228,2019,2,28,20190303,2019,3,3,"대게 관련 공연, 전시, 체험행사 등",울진군축제발전위원회,울진군,,054-789-5485,http://www.uljin.go.kr/crab,"대게경매, 체험",20190925,5250000,경상북도 울진군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000903,,제야타종식,경상북도,울진군,4793033027,47,47930,근남면,4793033000,근남면,4.79E+11,경상북도 울진군 근남면 망양정로 956-22,36337,마바703869,36.96515307,129.4132712,망양정 해맞이공원,20191231,2019,12,31,20191231,2019,12,31,제야타종식,(사)한국연예협회 울진군 지부,울진군,,054-789-6891,,,20190925,5250000,경상북도 울진군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000904,,울진금강송송이축제와 친환경농산물축제,경상북도,울진군,4793033022,47,47930,근남면,,,4.79E+11,경상북도 울진군 근남면 엑스포로 25,36333,마바692872,36.968686,129.401084,울진엑스포공원,20191003,2019,10,3,20191006,2019,10,6,"울진금강송송이와 친환경농산물 전시, 체험행사 등",울진군축제발전위원회,울진군,,054-789-5485,http://www.uljin.go.kr/songi,"송이경매, 체험",20190925,5250000,경상북도 울진군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000905,,성류문화제,경상북도,울진군,4793033021,47,47930,근남면,4793033000,근남면,4.79E+11,경상북도 울진군 근남면 성류굴로 221,36334,마바672859,36.957175,129.379074,울진엑스포공원,20191011,2019,10,11,20191013,2019,10,13,전통문화체험,울진문화원,울진군,,054-789-6891,,,20190925,5250000,경상북도 울진군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000906,,장보고수산물축제,전라남도,완도군,4689025021,46,46890,완도읍,4689025000,완도읍,4.69E+11,전라남도 완도군 완도읍 해변공원로 24,59117,다다312917,34.31744706,126.7527592,"해변공원, 장보고기념관 일원",20190503,2019,5,3,20190506,2019,5,6,"전통노젓기, 해조류김밥만들기, 열린무대 등",완도장보고수산물축제 추진위원회,전라남도 완도군청,"전라남도, 농협중앙회완도군지부",061-550-5411,www.wando.go.kr,,20191007,4990000,전라남도 완도군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000907,,청산도슬로우걷기축제,전라남도,완도군,4689035021,46,46890,청산면,4689035000,청산면,4.69E+11,전라남도 완도군 청산면 청산로 46,59151,다다408764,34.17971074,126.8577891,청산도일원,20190406,2019,4,6,20190506,2019,5,6,"나비야청산가자, 명사와 함께걷기힐링토크 등",청산도슬로우걷기축제추진위원회,전라남도 완도군청,완도군,061-550-5433,www.wando.go.kr,,20191007,4990000,전라남도 완도군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000923,,고창모양성제,전라북도,고창군,4579025022,45,45790,고창읍,4579025000,고창읍,4.58E+11,전라북도 고창군 고창읍 중앙로 292,56428,다마279158,35.43534518,126.7066502,모양성 일원,20191003,2019,10,3,20191007,2019,10,7,"거리퍼레이드, 답성놀이, 강강술래 등",(사)모양성보존회,(사)모양성보존회,"국방부, 문화체육관광부, 전라북도, 고창군, 한빛원자력",063-560-2454,www.gochang.go.kr/moyangfestival/index.gochang,"고창군민의날, 기념식,",20190930,4780000,전라북도 고창군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000924,,고창청보리밭축제,전라북도,고창군,4579034028,45,45790,공음면,4579034000,공음면,4.58E+11,전라북도 고창군 공음면 학원농장길 158-6,56462,다마131093,35.37610584,126.543619,고창군 공음면 학원농장 일원,20190420,2019,4,20,20190512,2019,5,12,"청보리밭사잇길걷기, 주말문화행사, 상설전시 및 연계행사 등",고창청보리밭축제위윈회,고창청보리밭축제위윈회,"고창군, 한수원(주)한빛원자력본부, 농협 고창군지부",063-562-9897,www.gochang.go.kr/chungbori/,"기념식, 공연, 판매부스 등",20190930,4780000,전라북도 고창군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N000925,,동학농민혁명 무장기포기념제,전라북도,고창군,4579034023,45,45790,공음면,4579034000,공음면,4.58E+11,전라북도 고창군 공음면 선운대로 308,56459,다마087124,35.4037328,126.4955322,동학농민혁명 무장기포지,20190425,2019,4,25,20190425,2019,4,25,"출정식, 진격로 걷기, 비기탈취 및 무혈입성재연, 기념식 등",동학농민혁명무장기포기념제,동학농민혁명무장기포기념제,"고창군, 한수원(주)한빛원자력본부",063-560-2461,http://donghak.gochang.go.kr,"동학농민혁명무장기포기념제, 무장읍성축제 등",20190930,4780000,전라북도 고창군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
